sid,survey_idno,variable,#_variable,var_dcml,loc_width,labl,var_security,var_universe_clusion,var_qstn_qstnlit,var_universe,var_sumstat_0,var_sumstat_type_0,var_sumstat_1,var_sumstat_type_1,var_format_type,var_val_range_min,var_val_range_max
694,DANE-DIMPE-EAM-2019,c4r1c9n,V5245,0,3,Total Personal Ocupado  - Mujer -  Producción - Producción - Profesional Tecnólogo o Técnico - Nacional,El acceso a microdatos y Mam-up se considera como de tratamiento especial respecto a la reserva estadística por tanto estará sujeto a la reglamentación que para el efecto defina el Comité de Aseguramiento de la reserva estadística. Resolución 173 de 2008,Total Personal Ocupado  - Mujer -  Producción - Producción - Profesional Tecnólogo o Técnico - Nacional,Está conformado por establecimientos industriales residentes en territorio nacional con 10 o más personas ocupadas y/o un valor de producción dado para el año de referencia.,I,0,vald,0,invd,numeric,0,518
694,DANE-DIMPE-EAM-2019,c4r2c1,V5209,0,3,Personal permanente (contrato a término indefinido) Mujer - Producción - Obrero,El acceso a microdatos y Mam-up se considera como de tratamiento especial respecto a la reserva estadística por tanto estará sujeto a la reglamentación que para el efecto defina el Comité de Aseguramiento de la reserva estadística. Resolución 173 de 2008,Personal permanente (contrato a término indefinido) Mujer - Producción - Obrero,Está conformado por establecimientos industriales residentes en territorio nacional con 10 o más personas ocupadas y/o un valor de producción dado para el año de referencia.,I,0,vald,0,invd,numeric,0,608
694,DANE-DIMPE-EAM-2019,c4r2c10e,V5248,0,2,Total Personal Ocupado  - Hombre -  Producción - Producción - Profesional Tecnólogo o Técnico  - Extranjero,El acceso a microdatos y Mam-up se considera como de tratamiento especial respecto a la reserva estadística por tanto estará sujeto a la reglamentación que para el efecto defina el Comité de Aseguramiento de la reserva estadística. Resolución 173 de 2008,Total Personal Ocupado  - Hombre -  Producción - Producción - Profesional Tecnólogo o Técnico  - Extranjero,Está conformado por establecimientos industriales residentes en territorio nacional con 10 o más personas ocupadas y/o un valor de producción dado para el año de referencia.,I,0,vald,0,invd,numeric,0,25
694,DANE-DIMPE-EAM-2019,c4r2c1e,V5197,0,1,"Propietarios, socios y familiares (sin remuneración fija) Mujer - Producción - Profesional Tecnólogo o Técnico -Extranjero",El acceso a microdatos y Mam-up se considera como de tratamiento especial respecto a la reserva estadística por tanto estará sujeto a la reglamentación que para el efecto defina el Comité de Aseguramiento de la reserva estadística. Resolución 173 de 2008,"Propietarios, socios y familiares (sin remuneración fija) Mujer - Producción - Profesional Tecnólogo o Técnico -Extranjero",Está conformado por establecimientos industriales residentes en territorio nacional con 10 o más personas ocupadas y/o un valor de producción dado para el año de referencia.,I,0,vald,0,invd,numeric,0,2
694,DANE-DIMPE-EAM-2019,c4r2c2,V5210,0,3,Personal permanente (contrato a término indefinido) Hombre - Producción - Obrero,El acceso a microdatos y Mam-up se considera como de tratamiento especial respecto a la reserva estadística por tanto estará sujeto a la reglamentación que para el efecto defina el Comité de Aseguramiento de la reserva estadística. Resolución 173 de 2008,Personal permanente (contrato a término indefinido) Hombre - Producción - Obrero,Está conformado por establecimientos industriales residentes en territorio nacional con 10 o más personas ocupadas y/o un valor de producción dado para el año de referencia.,I,0,vald,0,invd,numeric,0,827
694,DANE-DIMPE-EAM-2019,c4r2c2e,V5198,0,1,"Propietarios, socios y familiares (sin remuneración fija) Hombre - Producción - Profesional Tecnólogo o Técnico -Extranjero",El acceso a microdatos y Mam-up se considera como de tratamiento especial respecto a la reserva estadística por tanto estará sujeto a la reglamentación que para el efecto defina el Comité de Aseguramiento de la reserva estadística. Resolución 173 de 2008,"Propietarios, socios y familiares (sin remuneración fija) Hombre - Producción - Profesional Tecnólogo o Técnico -Extranjero",Está conformado por establecimientos industriales residentes en territorio nacional con 10 o más personas ocupadas y/o un valor de producción dado para el año de referencia.,I,0,vald,0,invd,numeric,0,3
694,DANE-DIMPE-EAM-2019,c4r2c3,V5211,0,3,Personal permanente (contrato a término indefinido) Mujer - Producción - Administrativo,El acceso a microdatos y Mam-up se considera como de tratamiento especial respecto a la reserva estadística por tanto estará sujeto a la reglamentación que para el efecto defina el Comité de Aseguramiento de la reserva estadística. Resolución 173 de 2008,Personal permanente (contrato a término indefinido) Mujer - Producción - Administrativo,Está conformado por establecimientos industriales residentes en territorio nacional con 10 o más personas ocupadas y/o un valor de producción dado para el año de referencia.,I,0,vald,0,invd,numeric,0,905
694,DANE-DIMPE-EAM-2019,c4r2c3e,V5207,0,2,Personal permanente (contrato a término indefinido) Mujer - Producción - Profesional Tecnólogo o Técnico -Extranjero,El acceso a microdatos y Mam-up se considera como de tratamiento especial respecto a la reserva estadística por tanto estará sujeto a la reglamentación que para el efecto defina el Comité de Aseguramiento de la reserva estadística. Resolución 173 de 2008,Personal permanente (contrato a término indefinido) Mujer - Producción - Profesional Tecnólogo o Técnico -Extranjero,Está conformado por establecimientos industriales residentes en territorio nacional con 10 o más personas ocupadas y/o un valor de producción dado para el año de referencia.,I,0,vald,0,invd,numeric,0,12
694,DANE-DIMPE-EAM-2019,c4r2c4,V5212,0,3,Personal permanente (contrato a término indefinido) Hombre - Producción - Administrativo,El acceso a microdatos y Mam-up se considera como de tratamiento especial respecto a la reserva estadística por tanto estará sujeto a la reglamentación que para el efecto defina el Comité de Aseguramiento de la reserva estadística. Resolución 173 de 2008,Personal permanente (contrato a término indefinido) Hombre - Producción - Administrativo,Está conformado por establecimientos industriales residentes en territorio nacional con 10 o más personas ocupadas y/o un valor de producción dado para el año de referencia.,I,0,vald,0,invd,numeric,0,943
694,DANE-DIMPE-EAM-2019,c4r2c4e,V5208,0,2,Personal permanente (contrato a término indefinido) Hombre - Producción - Profesional Tecnólogo o Técnico -Extranjero,El acceso a microdatos y Mam-up se considera como de tratamiento especial respecto a la reserva estadística por tanto estará sujeto a la reglamentación que para el efecto defina el Comité de Aseguramiento de la reserva estadística. Resolución 173 de 2008,Personal permanente (contrato a término indefinido) Hombre - Producción - Profesional Tecnólogo o Técnico -Extranjero,Está conformado por establecimientos industriales residentes en territorio nacional con 10 o más personas ocupadas y/o un valor de producción dado para el año de referencia.,I,0,vald,0,invd,numeric,0,25
694,DANE-DIMPE-EAM-2019,c4r2c5e,V5217,0,1,Temporal contratado directamente por el establecimiento - Mujer  - Producción- Profesional Tecnólogo o Técnico - Extranjero,El acceso a microdatos y Mam-up se considera como de tratamiento especial respecto a la reserva estadística por tanto estará sujeto a la reglamentación que para el efecto defina el Comité de Aseguramiento de la reserva estadística. Resolución 173 de 2008,Temporal contratado directamente por el establecimiento - Mujer  - Producción- Profesional Tecnólogo o Técnico - Extranjero,Está conformado por establecimientos industriales residentes en territorio nacional con 10 o más personas ocupadas y/o un valor de producción dado para el año de referencia.,I,0,vald,0,invd,numeric,0,0
694,DANE-DIMPE-EAM-2019,c4r2c6e,V5218,0,1,Temporal contratado directamente por el establecimiento - Hombre  - Producción- Profesional Tecnólogo o Técnico - Extranjero,El acceso a microdatos y Mam-up se considera como de tratamiento especial respecto a la reserva estadística por tanto estará sujeto a la reglamentación que para el efecto defina el Comité de Aseguramiento de la reserva estadística. Resolución 173 de 2008,Temporal contratado directamente por el establecimiento - Hombre  - Producción- Profesional Tecnólogo o Técnico - Extranjero,Está conformado por establecimientos industriales residentes en territorio nacional con 10 o más personas ocupadas y/o un valor de producción dado para el año de referencia.,I,0,vald,0,invd,numeric,0,7
694,DANE-DIMPE-EAM-2019,c4r2c7e,V5227,0,2,Temporal contratado  a través de empresas especializadas - Mujer  - Producción- Profesional Tecnólogo o Técnico - Extranjero,El acceso a microdatos y Mam-up se considera como de tratamiento especial respecto a la reserva estadística por tanto estará sujeto a la reglamentación que para el efecto defina el Comité de Aseguramiento de la reserva estadística. Resolución 173 de 2008,Temporal contratado  a través de empresas especializadas - Mujer  - Producción- Profesional Tecnólogo o Técnico - Extranjero,Está conformado por establecimientos industriales residentes en territorio nacional con 10 o más personas ocupadas y/o un valor de producción dado para el año de referencia.,I,0,vald,0,invd,numeric,0,43
694,DANE-DIMPE-EAM-2019,c4r2c8e,V5228,0,2,Temporal contratado  a través de empresas especializadas - Hombre  - Producción- Profesional Tecnólogo o Técnico - Extranjero,El acceso a microdatos y Mam-up se considera como de tratamiento especial respecto a la reserva estadística por tanto estará sujeto a la reglamentación que para el efecto defina el Comité de Aseguramiento de la reserva estadística. Resolución 173 de 2008,Temporal contratado  a través de empresas especializadas - Hombre  - Producción- Profesional Tecnólogo o Técnico - Extranjero,Está conformado por establecimientos industriales residentes en territorio nacional con 10 o más personas ocupadas y/o un valor de producción dado para el año de referencia.,I,0,vald,0,invd,numeric,0,15
694,DANE-DIMPE-EAM-2019,c4r2c9e,V5247,0,2,Total Personal Ocupado  - Mujer -  Producción - Producción - Profesional Tecnólogo o Técnico - Extranjero,El acceso a microdatos y Mam-up se considera como de tratamiento especial respecto a la reserva estadística por tanto estará sujeto a la reglamentación que para el efecto defina el Comité de Aseguramiento de la reserva estadística. Resolución 173 de 2008,Total Personal Ocupado  - Mujer -  Producción - Producción - Profesional Tecnólogo o Técnico - Extranjero,Está conformado por establecimientos industriales residentes en territorio nacional con 10 o más personas ocupadas y/o un valor de producción dado para el año de referencia.,I,0,vald,0,invd,numeric,0,43
694,DANE-DIMPE-EAM-2019,c4r3c1,V5219,0,4,Temporal contratado directamente por el establecimiento - Mujer  - Producción- Obrero,El acceso a microdatos y Mam-up se considera como de tratamiento especial respecto a la reserva estadística por tanto estará sujeto a la reglamentación que para el efecto defina el Comité de Aseguramiento de la reserva estadística. Resolución 173 de 2008,Temporal contratado directamente por el establecimiento - Mujer  - Producción- Obrero,Está conformado por establecimientos industriales residentes en territorio nacional con 10 o más personas ocupadas y/o un valor de producción dado para el año de referencia.,I,0,vald,0,invd,numeric,0,1264
